,Name,DIY,Buy_Price,Sell_Price,Color_1,Color_2,Style,type,Balance
1633,rain pants,No,700,175,Black,Black,Simple,Bottom,-525
1634,sailor skirt,No,980,245,Blue,Blue,Simple,Bottom,-735
1635,sailor skirt,No,980,245,Orange,Orange,Simple,Bottom,-735
1636,sailor skirt,No,980,245,Light blue,Light blue,Simple,Bottom,-735
1637,sailor skirt,No,980,245,Green,Green,Simple,Bottom,-735
1638,sailor skirt,No,980,245,Brown,Brown,Simple,Bottom,-735
1639,sailor skirt,No,980,245,Purple,Purple,Simple,Bottom,-735
1640,sailor skirt,No,980,245,Red,Red,Simple,Bottom,-735
1641,sailor skirt,No,980,245,Pink,Pink,Simple,Bottom,-735
1642,satin pants,No,880,220,Green,Green,Simple,Bottom,-660
1643,satin pants,No,880,220,Blue,Blue,Simple,Bottom,-660
1644,satin pants,No,880,220,Purple,Purple,Simple,Bottom,-660
1645,satin pants,No,880,220,Pink,Pink,Simple,Bottom,-660
1646,satin pants,No,880,220,Red,Red,Simple,Bottom,-660
1647,satin pants,No,880,220,Brown,Brown,Simple,Bottom,-660
1648,school pants,No,880,220,Black,Blue,Simple,Bottom,-660
1649,school pants,No,880,220,Red,Blue,Simple,Bottom,-660
1650,school pants,No,880,220,Green,Blue,Simple,Bottom,-660
1651,school pants,No,880,220,White,Blue,Simple,Bottom,-660
1652,school pants,No,880,220,Purple,Blue,Simple,Bottom,-660
1653,school pants,No,880,220,Gray,Blue,Simple,Bottom,-660
1654,school pants,No,880,220,Blue,Blue,Simple,Bottom,-660
1655,silk floral-print pants,No,1440,360,Pink,Yellow,Cute,Bottom,-1080
1656,silk floral-print pants,No,1440,360,Blue,Yellow,Cute,Bottom,-1080
1657,silk floral-print pants,No,1440,360,Yellow,Yellow,Cute,Bottom,-1080
1658,silk floral-print pants,No,1440,360,Gray,Yellow,Cute,Bottom,-1080
1659,silk floral-print pants,No,1440,360,Purple,Yellow,Cute,Bottom,-1080
1660,silk floral-print pants,No,1440,360,Green,Yellow,Cute,Bottom,-1080
1661,silk floral-print pants,No,1440,360,Orange,Yellow,Cute,Bottom,-1080
1662,silk pants,No,1440,360,Green,Yellow,Elegant,Bottom,-1080
1663,silk pants,No,1440,360,Red,Yellow,Elegant,Bottom,-1080
1664,silk pants,No,1440,360,Blue,Yellow,Elegant,Bottom,-1080
1665,silk pants,No,1440,360,Yellow,Yellow,Elegant,Bottom,-1080
1666,silk pants,No,1440,360,Black,Yellow,Elegant,Bottom,-1080
1667,ski pants,No,1560,390,Green,Blue,Active,Bottom,-1170
1668,ski pants,No,1560,390,Orange,Light blue,Active,Bottom,-1170
1669,ski pants,No,1560,390,Pink,Purple,Active,Bottom,-1170
1670,ski pants,No,1560,390,Blue,Green,Active,Bottom,-1170
1671,ski pants,No,1560,390,Light blue,Red,Active,Bottom,-1170
1672,ski pants,No,1560,390,Yellow,Pink,Active,Bottom,-1170
1673,slacks,No,1300,325,Black,Brown,Simple,Bottom,-975
1674,slacks,No,1300,325,Gray,Brown,Simple,Bottom,-975
1675,slacks,No,1300,325,Light blue,Brown,Simple,Bottom,-975
1676,slacks,No,1300,325,Red,Brown,Simple,Bottom,-975
1677,slacks,No,1300,325,Blue,Brown,Simple,Bottom,-975
1678,slacks,No,1300,325,Beige,Brown,Simple,Bottom,-975
1679,slacks,No,1300,325,White,Brown,Simple,Bottom,-975
1680,soccer shorts,No,980,245,Green,Green,Active,Bottom,-735
1681,soccer shorts,No,980,245,Red,Red,Active,Bottom,-735
1682,soccer shorts,No,980,245,Blue,Blue,Active,Bottom,-735
1683,soccer shorts,No,980,245,Light blue,Light blue,Active,Bottom,-735
1684,soccer shorts,No,980,245,White,White,Active,Bottom,-735
1685,soccer shorts,No,980,245,Orange,Orange,Active,Bottom,-735
1686,soccer shorts,No,980,245,Black,Black,Active,Bottom,-735
1687,spangle shorts,No,980,245,Red,Red,Gorgeous,Bottom,-735
1688,spangle shorts,No,980,245,Blue,Blue,Gorgeous,Bottom,-735
1689,spangle shorts,No,980,245,Yellow,Yellow,Gorgeous,Bottom,-735
1690,spangle shorts,No,980,245,Gray,Gray,Gorgeous,Bottom,-735
1691,spangle shorts,No,980,245,Black,Black,Gorgeous,Bottom,-735
1692,spangle shorts,No,980,245,Pink,Pink,Gorgeous,Bottom,-735
1693,spangle shorts,No,980,245,Green,Green,Gorgeous,Bottom,-735
1694,spangle shorts,No,980,245,Purple,Purple,Gorgeous,Bottom,-735
1695,sporty skirt,No,800,200,Gray,Gray,Simple,Bottom,-600
1696,sporty skirt,No,800,200,Pink,Pink,Simple,Bottom,-600
1697,sporty skirt,No,800,200,Light blue,Light blue,Simple,Bottom,-600
1698,sporty skirt,No,800,200,Green,Green,Simple,Bottom,-600
1699,striped bell-bottoms,No,1320,330,Yellow,White,Elegant,Bottom,-990
1700,striped bell-bottoms,No,1320,330,Red,Blue,Elegant,Bottom,-990
1701,striped bell-bottoms,No,1320,330,Green,Blue,Elegant,Bottom,-990
1702,striped bell-bottoms,No,1320,330,Orange,White,Elegant,Bottom,-990
1703,striped pants,No,1100,275,Blue,White,Simple,Bottom,-825
1704,striped pants,No,1100,275,Orange,White,Simple,Bottom,-825
1705,striped pants,No,1100,275,Green,White,Simple,Bottom,-825
1706,striped pants,No,1100,275,Red,White,Simple,Bottom,-825
1707,striped pants,No,1100,275,Black,White,Simple,Bottom,-825
1708,striped shorts,No,1320,330,Pink,Colorful,Cute,Bottom,-990
1709,striped shorts,No,1320,330,Blue,Colorful,Cute,Bottom,-990
1710,striped shorts,No,1320,330,Red,Colorful,Cute,Bottom,-990
1711,striped shorts,No,1320,330,Yellow,Colorful,Cute,Bottom,-990
1712,surfing shorts,No,700,175,Light blue,Blue,Active,Bottom,-525
1713,surfing shorts,No,700,175,Purple,Purple,Active,Bottom,-525
1714,surfing shorts,No,700,175,Green,Green,Active,Bottom,-525
1715,surfing shorts,No,700,175,Pink,Red,Active,Bottom,-525
1716,surfing shorts,No,700,175,Gray,Black,Active,Bottom,-525
1717,sweatpants,No,800,200,Gray,Gray,Active,Bottom,-600
1718,sweatpants,No,800,200,Red,Red,Active,Bottom,-600
1719,sweatpants,No,800,200,Green,Green,Active,Bottom,-600
1720,sweatpants,No,800,200,Blue,Blue,Active,Bottom,-600
1721,sweatpants,No,800,200,Yellow,Yellow,Active,Bottom,-600
1722,sweatpants,No,800,200,Pink,Pink,Active,Bottom,-600
1723,sweatpants,No,800,200,Light blue,Light blue,Active,Bottom,-600
1724,sweatpants,No,800,200,Black,Black,Active,Bottom,-600
1725,tennis skirt,No,1440,360,White,Blue,Active,Bottom,-1080
1726,tennis skirt,No,1440,360,Blue,White,Active,Bottom,-1080
1727,tennis skirt,No,1440,360,Light blue,Blue,Active,Bottom,-1080
1728,tennis skirt,No,1440,360,Pink,White,Active,Bottom,-1080
1729,terry-cloth shorts,No,1260,315,Pink,Pink,Cute,Bottom,-945
1730,terry-cloth shorts,No,1260,315,Light blue,Light blue,Cute,Bottom,-945
1731,terry-cloth shorts,No,1260,315,Purple,Purple,Cute,Bottom,-945
1732,terry-cloth shorts,No,1260,315,Green,Green,Cute,Bottom,-945
1733,three-quarter sweatpants,No,1100,275,Green,White,Active,Bottom,-825
1734,three-quarter sweatpants,No,1100,275,Pink,White,Active,Bottom,-825
1735,three-quarter sweatpants,No,1100,275,Light blue,White,Active,Bottom,-825
1736,three-quarter sweatpants,No,1100,275,Orange,White,Active,Bottom,-825
1737,three-quarter sweatpants,No,1100,275,Black,White,Active,Bottom,-825
1738,three-quarter sweatpants,No,1100,275,Yellow,White,Active,Bottom,-825
1739,three-quarter sweatpants,No,1100,275,Red,White,Active,Bottom,-825
1740,three-quarter sweatpants,No,1100,275,Purple,White,Active,Bottom,-825
1741,tie-dye skirt,No,1260,315,Red,Light blue,Active,Bottom,-945
1742,tie-dye skirt,No,1260,315,Blue,Orange,Active,Bottom,-945
1743,tie-dye skirt,No,1260,315,Green,Pink,Active,Bottom,-945
1744,tie-dye skirt,No,1260,315,Purple,Yellow,Active,Bottom,-945
1745,tie-dye skirt,No,1260,315,Orange,Green,Active,Bottom,-945
1746,tiered skirt,No,1200,300,Pink,Pink,Simple,Bottom,-900
1747,tiered skirt,No,1200,300,Light blue,Light blue,Simple,Bottom,-900
1748,tiered skirt,No,1200,300,Green,Green,Simple,Bottom,-900
1749,tiered skirt,No,1200,300,Yellow,Yellow,Simple,Bottom,-900
1750,tiered skirt,No,1200,300,Blue,Blue,Simple,Bottom,-900
1751,torn pants,No,0,10,Brown,Brown,Simple,Bottom,10
1752,torn pants,No,0,10,Black,Black,Simple,Bottom,10
1753,torn pants,No,0,10,Gray,Gray,Simple,Bottom,10
1754,track pants,No,770,192,Blue,Light blue,Active,Bottom,-578
1755,track pants,No,770,192,Gray,Pink,Active,Bottom,-578
1756,track pants,No,770,192,White,Pink,Active,Bottom,-578
1757,track pants,No,770,192,Orange,Black,Active,Bottom,-578
1758,track pants,No,770,192,Blue,Black,Active,Bottom,-578
1759,track pants,No,770,192,Green,White,Active,Bottom,-578
1760,track pants,No,770,192,Blue,Orange,Active,Bottom,-578
1761,traditional monpe pants,No,1040,260,Blue,Red,Simple,Bottom,-780
1762,traditional monpe pants,No,1040,260,Blue,Orange,Simple,Bottom,-780
1763,traditional monpe pants,No,1040,260,Orange,Orange,Simple,Bottom,-780
1764,traditional monpe pants,No,1040,260,Red,Orange,Simple,Bottom,-780
1765,traditional suteteko pants,No,560,140,Red,Red,Simple,Bottom,-420
1766,traditional suteteko pants,No,560,140,Green,Green,Simple,Bottom,-420
1767,traditional suteteko pants,No,560,140,Orange,Orange,Simple,Bottom,-420
1768,traditional suteteko pants,No,560,140,Purple,Purple,Simple,Bottom,-420
1769,traditional suteteko pants,No,560,140,Light blue,Light blue,Simple,Bottom,-420
1770,traditional suteteko pants,No,560,140,Blue,Blue,Simple,Bottom,-420
1771,tweed frilly skirt,No,1560,390,Brown,Brown,Cute,Bottom,-1170
1772,tweed frilly skirt,No,1560,390,Gray,Black,Cute,Bottom,-1170
1773,tweed frilly skirt,No,1560,390,Pink,Brown,Cute,Bottom,-1170
1774,tweed frilly skirt,No,1560,390,Light blue,Blue,Cute,Bottom,-1170
1775,tweed pants,No,1300,325,Brown,Brown,Simple,Bottom,-975
1776,tweed pants,No,1300,325,Blue,Blue,Simple,Bottom,-975
1777,tweed pants,No,1300,325,Beige,Beige,Simple,Bottom,-975
1778,tweed pants,No,1300,325,Red,Red,Simple,Bottom,-975
1779,tweed pants,No,1300,325,Green,Green,Simple,Bottom,-975
1780,tweed pants,No,1300,325,Pink,Pink,Simple,Bottom,-975
1781,tweed skirt,No,1300,325,Yellow,Green,Simple,Bottom,-975
1782,tweed skirt,No,1300,325,Pink,Blue,Simple,Bottom,-975
1783,tweed skirt,No,1300,325,Blue,Yellow,Simple,Bottom,-975
1784,two-tone pants,No,880,220,Blue,Black,Active,Bottom,-660
1785,two-tone pants,No,880,220,Gray,Black,Active,Bottom,-660
1786,two-tone pants,No,880,220,Red,Black,Active,Bottom,-660
1787,two-tone pants,No,880,220,Yellow,Light blue,Active,Bottom,-660
1788,upcycled skirt,No,1320,330,Beige,White,Simple,Bottom,-990
1789,upcycled skirt,No,1320,330,Pink,White,Simple,Bottom,-990
1790,upcycled skirt,No,1320,330,Light blue,White,Simple,Bottom,-990
1791,vibrant shorts,No,980,245,Orange,Green,Active,Bottom,-735
1792,vibrant shorts,No,980,245,Green,Orange,Active,Bottom,-735
1793,vibrant shorts,No,980,245,Pink,Green,Active,Bottom,-735
1794,vibrant shorts,No,980,245,Blue,Yellow,Active,Bottom,-735
1795,vibrant shorts,No,980,245,Black,Gray,Active,Bottom,-735
1796,western pants,No,1540,385,Brown,Blue,Active,Bottom,-1155
1797,wide chino pants,No,1100,275,Brown,Brown,Simple,Bottom,-825
1798,wide chino pants,No,1100,275,Beige,Beige,Simple,Bottom,-825
1799,wide chino pants,No,1100,275,Blue,Blue,Simple,Bottom,-825
1800,wide chino pants,No,1100,275,Green,Green,Simple,Bottom,-825
1801,wide chino pants,No,1100,275,Gray,Gray,Simple,Bottom,-825
1802,workout pants,No,880,220,Black,Green,Active,Bottom,-660
1803,workout pants,No,880,220,Black,Pink,Active,Bottom,-660
1804,workout pants,No,880,220,Black,Orange,Active,Bottom,-660
1805,worn-out cutoffs,No,960,240,Light blue,Light blue,Cool,Bottom,-720
1806,worn-out cutoffs,No,960,240,Blue,Blue,Cool,Bottom,-720
1807,worn-out cutoffs,No,960,240,White,White,Cool,Bottom,-720
1808,worn-out cutoffs,No,960,240,Black,Black,Cool,Bottom,-720
1809,worn-out jeans,No,1100,275,Light blue,Light blue,Cool,Bottom,-825
1810,worn-out jeans,No,1100,275,Blue,Blue,Cool,Bottom,-825
1811,worn-out jeans,No,1100,275,White,White,Cool,Bottom,-825
1812,worn-out jeans,No,1100,275,Black,Black,Cool,Bottom,-825
1813,yacht shorts,No,840,210,Light blue,Yellow,Cute,Bottom,-630
1814,yacht shorts,No,840,210,Red,Green,Cute,Bottom,-630
1815,yacht shorts,No,840,210,Pink,Light blue,Cute,Bottom,-630
1816,yacht shorts,No,840,210,Purple,Pink,Cute,Bottom,-630
1817,antique boots,No,2640,660,Brown,Brown,Simple,Shoe,-1980
1818,antique boots,No,2640,660,Black,Black,Simple,Shoe,-1980
1819,antique boots,No,2640,660,Beige,Beige,Simple,Shoe,-1980
1820,armor shoes,Yes,0,3000,Gray,Gray,Cool,Shoe,3000
1821,babouches,No,560,140,Light blue,White,Cute,Shoe,-420
1822,babouches,No,560,140,Orange,White,Cute,Shoe,-420
1823,babouches,No,560,140,Pink,White,Cute,Shoe,-420
1824,babouches,No,560,140,Yellow,White,Cute,Shoe,-420
1825,babouches,No,560,140,Gray,Yellow,Cute,Shoe,-420
1826,babouches,No,560,140,Purple,Yellow,Cute,Shoe,-420
1827,babouches,No,560,140,Green,Yellow,Cute,Shoe,-420
1828,babouches,No,560,140,Red,Yellow,Cute,Shoe,-420
1829,ballet slippers,No,2200,550,Pink,Pink,Elegant,Shoe,-1650
1830,ballet slippers,No,2200,550,Light blue,Light blue,Elegant,Shoe,-1650
1831,ballet slippers,No,2200,550,Blue,Blue,Elegant,Shoe,-1650
1832,ballet slippers,No,2200,550,Purple,Purple,Elegant,Shoe,-1650
1833,ballet slippers,No,2200,550,Black,Black,Elegant,Shoe,-1650
1834,ballet slippers,No,2200,550,Beige,Beige,Elegant,Shoe,-1650
1835,ballet slippers,No,2200,550,Yellow,Yellow,Elegant,Shoe,-1650
1836,ballet slippers,No,2200,550,Orange,Orange,Elegant,Shoe,-1650
1837,basketball shoes,No,1500,375,Red,Black,Active,Shoe,-1125
1838,basketball shoes,No,1500,375,Green,Black,Active,Shoe,-1125
1839,basketball shoes,No,1500,375,Beige,Black,Active,Shoe,-1125
1840,basketball shoes,No,1500,375,Yellow,Black,Active,Shoe,-1125
1841,basketball shoes,No,1500,375,Blue,Black,Active,Shoe,-1125
1842,basketball shoes,No,1500,375,Purple,Black,Active,Shoe,-1125
1843,basketball shoes,No,1500,375,Light blue,Black,Active,Shoe,-1125
1844,basketball shoes,No,1500,375,Pink,Black,Active,Shoe,-1125
1845,beaded sandals,No,1800,450,Orange,Colorful,Gorgeous,Shoe,-1350
1846,beaded sandals,No,1800,450,Purple,Colorful,Gorgeous,Shoe,-1350
1847,beaded sandals,No,1800,450,Yellow,Colorful,Gorgeous,Shoe,-1350
1848,beaded sandals,No,1800,450,Red,Colorful,Gorgeous,Shoe,-1350
1849,beaded sandals,No,1800,450,Green,Colorful,Gorgeous,Shoe,-1350
1850,beaded sandals,No,1800,450,Beige,Colorful,Gorgeous,Shoe,-1350
1851,boots,No,560,140,Green,Black,Simple,Shoe,-420
1852,boots,No,560,140,Black,Black,Simple,Shoe,-420
1853,boots,No,560,140,Blue,Black,Simple,Shoe,-420
1854,boots,No,560,140,Red,Black,Simple,Shoe,-420
1855,boots,No,560,140,Yellow,Black,Simple,Shoe,-420
1856,business shoes,No,1300,325,Black,Black,Simple,Shoe,-975
1857,business shoes,No,1300,325,Brown,Brown,Simple,Shoe,-975
1858,cleats,No,1200,300,Blue,Gray,Active,Shoe,-900
1859,cleats,No,1200,300,Light blue,Gray,Active,Shoe,-900
1860,cleats,No,1200,300,Red,Gray,Active,Shoe,-900
1861,cleats,No,1200,300,Yellow,Gray,Active,Shoe,-900
1862,cleats,No,1200,300,Black,Gray,Active,Shoe,-900
1863,cleats,No,1200,300,Orange,Gray,Active,Shoe,-900
1864,cleats,No,1200,300,Green,Gray,Active,Shoe,-900
1865,cleats,No,1200,300,Purple,Gray,Active,Shoe,-900
1866,comfy sandals,No,1040,260,Brown,Beige,Simple,Shoe,-780
1867,comfy sandals,No,1040,260,White,Beige,Simple,Shoe,-780
1868,comfy sandals,No,1040,260,Green,Beige,Simple,Shoe,-780
1869,comfy sandals,No,1040,260,Blue,Beige,Simple,Shoe,-780
1870,comfy sandals,No,1040,260,Red,Beige,Simple,Shoe,-780
1871,comfy sandals,No,1040,260,Orange,Beige,Simple,Shoe,-780
1872,comfy sandals,No,1040,260,Yellow,Beige,Simple,Shoe,-780
1873,comfy sandals,No,1040,260,Purple,Beige,Simple,Shoe,-780
1874,cowboy boots,No,2380,595,Brown,Brown,Elegant,Shoe,-1785
1875,cowboy boots,No,2380,595,Black,Brown,Elegant,Shoe,-1785
1876,cowboy boots,No,2380,595,White,Brown,Elegant,Shoe,-1785
1877,cowboy boots,No,2380,595,Pink,Brown,Elegant,Shoe,-1785
1878,cowboy boots,No,2380,595,Light blue,Brown,Elegant,Shoe,-1785
1879,cross-belt sandals,No,1040,260,Green,Green,Elegant,Shoe,-780
1880,cross-belt sandals,No,1040,260,Pink,Pink,Elegant,Shoe,-780
1881,cross-belt sandals,No,1040,260,Gray,Gray,Elegant,Shoe,-780
1882,cross-belt sandals,No,1040,260,Brown,Brown,Elegant,Shoe,-780
1883,cross-belt sandals,No,1040,260,Black,Black,Elegant,Shoe,-780
1884,cross-belt sandals,No,1040,260,Purple,Purple,Elegant,Shoe,-780
1885,cute sneakers,No,1260,315,Light blue,Pink,Cute,Shoe,-945
1886,cute sneakers,No,1260,315,Green,Yellow,Cute,Shoe,-945
1887,cute sneakers,No,1260,315,Pink,Purple,Cute,Shoe,-945
1888,cute sneakers,No,1260,315,Yellow,Green,Cute,Shoe,-945
1889,cute sneakers,No,1260,315,Purple,Green,Cute,Shoe,-945
1890,cute sneakers,No,1260,315,Blue,Pink,Cute,Shoe,-945
1891,DAL slippers,No,4040,1010,Blue,Blue,Simple,Shoe,-3030
1892,earth-egg shoes,Yes,0,800,Red,Yellow,Active,Shoe,800
1893,embroidered shoes,No,2100,525,Red,Pink,Elegant,Shoe,-1575
1894,embroidered shoes,No,2100,525,White,Pink,Elegant,Shoe,-1575
1895,embroidered shoes,No,2100,525,Black,Pink,Elegant,Shoe,-1575
1896,embroidered shoes,No,2100,525,Light blue,Pink,Elegant,Shoe,-1575
1897,faux-fur ankle booties,No,1450,362,Green,White,Elegant,Shoe,-1088
1898,faux-fur ankle booties,No,1450,362,Beige,White,Elegant,Shoe,-1088
1899,faux-fur ankle booties,No,1450,362,Red,Beige,Elegant,Shoe,-1088
1900,faux-fur ankle booties,No,1450,362,Blue,Gray,Elegant,Shoe,-1088
1901,faux-shearling boots,No,1600,400,Beige,White,Cute,Shoe,-1200
1902,faux-shearling boots,No,1600,400,Pink,White,Cute,Shoe,-1200
1903,faux-shearling boots,No,1600,400,Green,White,Cute,Shoe,-1200
1904,faux-shearling boots,No,1600,400,Black,White,Cute,Shoe,-1200
1905,faux-shearling boots,No,1600,400,Gray,White,Cute,Shoe,-1200
1906,faux-suede sneakers,No,1080,270,Green,White,Simple,Shoe,-810
1907,faux-suede sneakers,No,1080,270,Blue,White,Simple,Shoe,-810
1908,faux-suede sneakers,No,1080,270,Beige,White,Simple,Shoe,-810
1909,faux-suede sneakers,No,1080,270,Orange,White,Simple,Shoe,-810
1910,faux-suede sneakers,No,1080,270,Pink,White,Simple,Shoe,-810
1911,faux-suede sneakers,No,1080,270,Light blue,White,Simple,Shoe,-810
1912,faux-suede sneakers,No,1080,270,Purple,White,Simple,Shoe,-810
1913,faux-suede sneakers,No,1080,270,Red,White,Simple,Shoe,-810
1914,flip-flops,No,350,87,Blue,Light blue,Active,Shoe,-263
1915,flip-flops,No,350,87,Green,Orange,Active,Shoe,-263
1916,flip-flops,No,350,87,Yellow,Green,Active,Shoe,-263
1917,flip-flops,No,350,87,White,Pink,Active,Shoe,-263
1918,flip-flops,No,350,87,Orange,Blue,Active,Shoe,-263
1919,flip-flops,No,350,87,Light blue,Orange,Active,Shoe,-263
1920,flip-flops,No,350,87,Pink,Gray,Active,Shoe,-263
1921,flip-flops,No,350,87,Red,Yellow,Active,Shoe,-263
1922,flower sandals,No,1200,300,Yellow,White,Cute,Shoe,-900
1923,flower sandals,No,1200,300,Red,Pink,Cute,Shoe,-900
1924,flower sandals,No,1200,300,Green,Green,Cute,Shoe,-900
1925,flower sandals,No,1200,300,Purple,Purple,Cute,Shoe,-900
1926,flower sandals,No,1200,300,Blue,Light blue,Cute,Shoe,-900
1927,flower sandals,No,1200,300,Black,Gray,Cute,Shoe,-900
1928,flower sandals,No,1200,300,White,Gray,Cute,Shoe,-900
1929,ghillie brogues,No,2340,585,Brown,Brown,Gorgeous,Shoe,-1755
1930,ghillie brogues,No,2340,585,Black,Black,Gorgeous,Shoe,-1755
1931,ghillie brogues,No,2340,585,White,White,Gorgeous,Shoe,-1755
1932,gladiator sandals,No,1800,450,Brown,Brown,Elegant,Shoe,-1350
1933,gladiator sandals,No,1800,450,Black,Black,Elegant,Shoe,-1350
1934,gladiator sandals,No,1800,450,Red,Red,Elegant,Shoe,-1350
1935,gold-armor shoes,Yes,0,40000,Yellow,Yellow,Gorgeous,Shoe,40000
1936,hi-tech sneakers,No,1260,315,Orange,Yellow,Cool,Shoe,-945
1937,hi-tech sneakers,No,1260,315,Pink,Green,Cool,Shoe,-945
1938,hi-tech sneakers,No,1260,315,Green,Light blue,Cool,Shoe,-945
1939,hi-tech sneakers,No,1260,315,Light blue,Purple,Cool,Shoe,-945
1940,hi-tech sneakers,No,1260,315,Blue,Red,Cool,Shoe,-945
1941,high-tops,No,1080,270,Gray,Black,Simple,Shoe,-810
1942,high-tops,No,1080,270,Brown,Black,Simple,Shoe,-810
1943,high-tops,No,1080,270,Green,Black,Simple,Shoe,-810
1944,high-tops,No,1080,270,Blue,Black,Simple,Shoe,-810
1945,high-tops,No,1080,270,Purple,Black,Simple,Shoe,-810
1946,high-tops,No,1080,270,Red,Black,Simple,Shoe,-810
1947,high-tops,No,1080,270,Yellow,Black,Simple,Shoe,-810
1948,high-tops,No,1080,270,White,Black,Simple,Shoe,-810
1949,house slippers,No,490,122,Gray,White,Simple,Shoe,-368
1950,house slippers,No,490,122,Blue,White,Simple,Shoe,-368
1951,house slippers,No,490,122,Pink,White,Simple,Shoe,-368
1952,house slippers,No,490,122,Yellow,White,Simple,Shoe,-368
1953,house slippers,No,490,122,Green,White,Simple,Shoe,-368
1954,house slippers,No,490,122,Light blue,White,Simple,Shoe,-368
1955,house slippers,No,490,122,Red,White,Simple,Shoe,-368
1956,house slippers,No,490,122,Beige,White,Simple,Shoe,-368
1957,jester's shoes,No,1900,475,Purple,Red,Active,Shoe,-1425
1958,jester's shoes,No,1900,475,Black,Red,Active,Shoe,-1425
1959,jester's shoes,No,1900,475,Red,Blue,Active,Shoe,-1425
1960,jester's shoes,No,1900,475,Green,Yellow,Active,Shoe,-1425
1961,kiddie sneakers,No,700,175,Red,Yellow,Active,Shoe,-525
1962,kiddie sneakers,No,700,175,Blue,Red,Active,Shoe,-525
1963,kiddie sneakers,No,700,175,Green,Blue,Active,Shoe,-525
1964,kiddie sneakers,No,700,175,Purple,Orange,Active,Shoe,-525
1965,kiddie sneakers,No,700,175,Gray,Blue,Active,Shoe,-525
1966,kiddie sneakers,No,700,175,Black,Red,Active,Shoe,-525
1967,kimono sandals,No,1600,400,Black,Beige,Simple,Shoe,-1200
1968,kimono sandals,No,1600,400,Red,Beige,Simple,Shoe,-1200
1969,kimono sandals,No,1600,400,Pink,Beige,Simple,Shoe,-1200
1970,kimono sandals,No,1600,400,Blue,Beige,Simple,Shoe,-1200
1971,kimono sandals,No,1600,400,Gray,Beige,Simple,Shoe,-1200
1972,kimono sandals,No,1600,400,Purple,Beige,Simple,Shoe,-1200
1973,kimono sandals,No,1600,400,Yellow,Beige,Simple,Shoe,-1200
1974,kimono sandals,No,1600,400,Green,Beige,Simple,Shoe,-1200
1975,kung-fu shoes,No,1260,315,Black,White,Active,Shoe,-945
1976,Labelle pumps,No,3500,875,Purple,Gray,Elegant,Shoe,-2625
1977,Labelle pumps,No,3500,875,Black,Gray,Elegant,Shoe,-2625
1978,Labelle pumps,No,3500,875,Red,Gray,Elegant,Shoe,-2625
1979,Labelle pumps,No,3500,875,Blue,Gray,Elegant,Shoe,-2625
1980,Labelle pumps,No,3500,875,Yellow,Gray,Elegant,Shoe,-2625
1981,Labelle pumps,No,3500,875,Pink,Gray,Elegant,Shoe,-2625
1982,Labelle sneakers,No,3300,825,Purple,Black,Cool,Shoe,-2475
1983,Labelle sneakers,No,3300,825,Black,White,Cool,Shoe,-2475
1984,Labelle sneakers,No,3300,825,Red,Black,Cool,Shoe,-2475
1985,Labelle sneakers,No,3300,825,Blue,Black,Cool,Shoe,-2475
1986,Labelle sneakers,No,3300,825,Yellow,Black,Cool,Shoe,-2475
1987,Labelle sneakers,No,3300,825,Pink,Black,Cool,Shoe,-2475
1988,lace-up boots,No,1920,480,Black,Black,Cool,Shoe,-1440
1989,lace-up boots,No,1920,480,White,White,Cool,Shoe,-1440
1990,lace-up boots,No,1920,480,Brown,Brown,Cool,Shoe,-1440
1991,lace-up boots,No,1920,480,Red,Brown,Cool,Shoe,-1440
1992,leaf-egg shoes,Yes,0,800,Yellow,Orange,Active,Shoe,800
1993,leopard pumps,No,1560,390,Beige,Brown,Elegant,Shoe,-1170
1994,leopard pumps,No,1560,390,Gray,Black,Elegant,Shoe,-1170
1995,leopard pumps,No,1560,390,Blue,Blue,Elegant,Shoe,-1170
1996,leopard pumps,No,1560,390,Green,Green,Elegant,Shoe,-1170
1997,leopard pumps,No,1560,390,Purple,Purple,Elegant,Shoe,-1170
1998,leopard pumps,No,1560,390,Pink,Pink,Elegant,Shoe,-1170
1999,loafers,No,1300,325,Brown,Brown,Simple,Shoe,-975
2000,loafers,No,1300,325,Black,Black,Simple,Shoe,-975
2001,loafers,No,1300,325,White,Brown,Simple,Shoe,-975
2002,loafers,No,1300,325,Pink,Black,Simple,Shoe,-975
2003,loafers,No,1300,325,Blue,Black,Simple,Shoe,-975
2004,loafers,No,1300,325,Yellow,Black,Simple,Shoe,-975
2005,loafers,No,1300,325,Red,Black,Simple,Shoe,-975
2006,mage's booties,No,1550,387,Black,Purple,Cool,Shoe,-1163
2007,mage's booties,No,1550,387,Blue,Light blue,Cool,Shoe,-1163
2008,mage's booties,No,1550,387,White,White,Cool,Shoe,-1163
2009,mage's booties,No,1550,387,Red,Red,Cool,Shoe,-1163
2010,mary janes,No,1800,450,Black,Black,Cute,Shoe,-1350
2011,mary janes,No,1800,450,Red,Red,Cute,Shoe,-1350
2012,mary janes,No,1800,450,White,White,Cute,Shoe,-1350
2013,mary janes,No,1800,450,Light blue,Light blue,Cute,Shoe,-1350
2014,mary janes,No,1800,450,Yellow,Yellow,Cute,Shoe,-1350
2015,mary janes,No,1800,450,Blue,Blue,Cute,Shoe,-1350
2016,mary janes,No,1800,450,Green,Green,Cute,Shoe,-1350
2017,mary janes,No,1800,450,Pink,Pink,Cute,Shoe,-1350
